122976,157416,62.6219072699636546753798593072490496929,4923774.360329639906732132838811826
124992,244112,62.9980076247353285161393108176036845845,5027275.555853049229933441624525671
127008,434877,63.4924898419451528911749698073813555307,5132456.208788121389831453387344898
129024,567269,63.9556161216346116488835897277618285214,5238409.847767555484076009577147610
131040,876954,64.4660625013711004074233692521056796662,5345630.478523377407180626412745367
133056,1379192,65.0205615846645707933949312089586217040,5454168.061756975881814341177737168
135072,1563027,65.4659078231896369929931092846351886919,5563069.572078199562232979712723242
137088,1690895,65.8302779681466410404245785425892391219,5672199.786259739648606324393365654
139104,1888786,66.1514128922001326095037363670393456356,5781651.899552421170967014610809954
141120,1805700,66.4033217074636039704083213523069063285,5890973.172367318095210919095424162
143136,1777774,66.6146300419581347643875321788170418621,6000249.112822087956524726491628753
145152,1755425,66.7967294220340556780892469489671672731,6109488.258103674696977718557676399
147168,1689334,66.9526289428302119238198406012771481398,6218615.786001538889082069561145638
149184,1468195,67.0756585613442713384664330706520789289,6327335.253325435481933147735324777
151200,1203461,67.1692234103834111522267997494668965308,6435476.422573509995488396865437271
153216,1192497,67.2563111938580738015127118354208753551,6543590.973055498026190109094318447
155232,1090715,67.3316096896572573291266072853315388646,6651446.041240073143652351052922081
157248,1155038,67.4072837709535835762473290373812494998,6759467.764355625107764107139283260
159264,1159929,67.4794825212219243114521423180906324819,6867501.777377339502451319679886016
161280,1250757,67.5534878533943848344288691585740141510,6975755.060693065482216487102870692
163296,1307728,67.6270074971914563980820142701666012188,7084137.894130569828833727726458736
165312,1379647,67.7007120418482629019275648256980754807,7192676.436720853564977630209830767
167328,1376302,67.7706675188223327467285877726612431881,7301207.919058832544986823755136683
169344,1496978,67.8430927532124437174119059693326077302,7409983.853383949994678067325102211
171360,1498294,67.9121144812165489562117552431623619128,7518762.343437549322677143614953978
173376,1626553,67.9834856650011211268330499668333574754,7627779.723625600004345195491822094
175392,1577913,68.0495040562789481269227563117127766933,7736708.802672272206851752920951334
177408,1508589,68.1099168870711797866926136280617512624,7845507.208930539906964332504816024
179424,1733207,68.1763388220615851742069092685630046514,7954709.307409079021374999381613584
181440,1591074,68.2347335182703017607061661753111293826,8063662.544734654801669456592944880
183456,1583177,68.2905830523321658235411631390962837035,8172601.310450855314681639954772868
185472,1726566,68.3491231226799490457809908894128179252,8281792.243344681628021800923722857
187488,1751454,68.4061752608585103981766858967077506450,8391024.801828136373614812217537001
189504,1866391,68.4645863771030183013066488519009503721,8500442.223797561330366924976005172
191520,2036671,68.5257389557444202777157260674880358556,8610113.584540700151292717437286374
193536,2190865,68.5887503324850366748847422016337720162,8719997.205166160104359284352281024
195552,2440642,68.6558498151614850304580047905373502847,8830194.838159843949527603931246268
197568,2694047,68.7264633857496001000170620246189555669,8940679.780038541635395333754048080
199584,2864140,68.7979280391746987015727507542306858372,9051342.789136311877376591738528113
201600,3054627,68.8704357069834207380558509958464081144,9162193.072961168515154029191201686
203616,3072321,68.9398634007885774494153829438922729096,9273060.155579783344068051935324688
205632,3304356,69.0109841404629156877781866396344052419,9384138.999176299698541727575598191
207648,3368767,69.0800529979626006085447813366108289309,9495273.991441335845396722014190876
209664,3438908,69.1473065822164267768644403006813712183,9606468.919128701147182747251288214
211680,3370181,69.2103076116681329480734783174096891044,9717605.131934738231656383295802855
213696,2979636,69.2638049901332228097703007639126459930,9828383.121746725048602621241942058
215712,3249549,69.3199723035994745802437055959730126871,9939413.320022091482100980158899626
217728,2968775,69.3694425372079671168387151918386270378,10050180.68885897914790521743429017
219744,3275464,69.4221244130858959139004448224941583803,10161233.99007049435783020317153747
221760,3651011,69.4786647378228163493470502691400857745,10272602.99027577772420225523802247
223776,4367876,69.5435184822632147235353561863691127554,10384493.40042446412565912233154248
225792,4847647,69.6122389845157744302127210504974570524,10496686.92171154133636300227732038
227808,6695826,69.7020779631724009732748253305584258445,10609819.85341836702724650146398038
229824,7672999,69.7985867485286792715631694077091199006,10723348.98663938331178122586137384
231840,8974296,69.9038360329955312639032508154916932983,10837333.75239655711417818677840038
233856,10076292,70.0135242300011677871457742699440562906,10951655.37998246052555467217294259
235872,11187257,70.1262692386358371691932784411979117857,11066281.20485294107984254287587677
237888,12153411,70.2395235155508112562110976091447404617,11181147.95167143363298212691822997
239904,15605632,70.3730155518685400621087933513229734508,11296741.88078746011916814792600826
241920,19339258,70.5229539124994100705763399589047573040,11412959.69267043115674380206854248
243936,21335329,70.6720823156247510482289165813449771990,11529463.19577302084310763009455802
245952,26162875,70.8361293119388184578443652416241689586,11646559.96075824945484969037389516
247968,31256960,71.0104201315880359530357516711954143094,11764174.14501734402148253733544932
249984,37392766,71.1945550882293703241041983361200988280,11882309.63002891963532621145464607
252000,50810339,71.4121820050295797703954363292020027299,12001336.91863912085089430825895221
254016,65750060,71.6524248251369080100475969067995704462,12121113.89741384263932959295505027
256032,86933017,71.9188429140410902080804264982816052204,12241703.14678683315356495309732567
258048,112628548,72.2039005981749665357610473182873511532,12363045.56657291574513600614899656
260064,148819199,72.5106322691422071531760809151630970272,12485198.39437811748702746614379726
262080,189281249,72.8251582921147226653367360937525524628,12608050.71539618339219401434612225
264096,267731249,73.1779979614648494956675355287865513705,12731911.54855552038478124799123622
266112,390928787,73.5750265772426725296194946084587211283,12856873.36021534772175897458113374
268128,510929738,73.9694620331953269278234094646900887572,12982613.78954739189182118934897057
270144,609482679,74.3316284864933694994740142639048652646,13108867.21087013322353285417878310
272160,707408283,74.6623865861755567426629600632035279621,13235553.98729982394206433211996468
274176,908350862,74.9993314131896947005185389834474525721,13362967.94813994952446861859808583
276192,1180923195,75.3450506916662789964797153327338548958,13491145.15361350607429220302528292
278208,1418481395,75.6738287857071063889710693940548376939,13619855.45418151849180955792443134
280224,1789546951,76.0039275639717191182775344065420032360,13749241.61303822475715983689552385
282240,2193847870,76.3266903631809109211882856734431766318,13879220.21198426154561862328942656
284256,2621404453,76.6364843470827993313995191021958835817,14009716.67390439780763219502567526
286272,3129573174,76.9359680546531505039661290019552516216,14140728.47773300454732221258335155
288288,3815723798,77.2329320226761282269638666605941435461,14272316.83908765301957205187153022
290304,4250217919,77.5046210487692402631646718795961744744,14404218.84985999346484465432642350
292320,5006860589,77.7703085890376485137940772035661457767,14536597.38148780683396521053198733
294336,6119726089,78.0400392938213458794286200067137580846,14669559.66767958401434908010823920
296352,6978842649,78.2964036892971303392295053649004422238,14802904.02764834487552253141903106
298368,8000872135,78.5432948551393268106955180474181149331,14936645.88125979107323584079478077
300384,8853416309,78.7747884783285057076320601072484987578,15070682.22608822986930541690395092
302400,10455720138,79.0075442739631577830778416732131231856,15205202.38322450445968153056246891
304416,11756551916,79.2310024916646270335260859125249185953,15340063.59224693025632354569287190
306432,13462580114,79.4504807021079736974285965934558702039,15475318.90898133053518341171127638
308448,16818461371,79.6847399748417469524107091445287729466,15611221.54476303981320750521886798
310464,17336316978,79.8920000639666227833869640407975087629,15747212.38399156751129686496950404
312480,18736441558,80.0868774777390768765902981107685321696,15883429.11510074617968083855323572
314496,19729645940,80.2670899492798277141212816049351698257,16019796.07466974835568007474170476
316512,23844670038,80.4585500309326503982588629088059606487,16156714.01057199070443547244245415
318528,27428630902,80.6513261974790429661271673079074661988,16294039.21031308673547347404063755
320544,29829733124,80.8353258118873572183711777597212234261,16431608.48406647947037303980127053
322560,34661425923,81.0232656166582771734115273860667160292,16569614.38297032500286429392504492
324576,35002482026,81.1910646421988891561970290918403414449,16707648.76033570191136451105123304
326592,35985640265,81.3453683356575554424429342942948174502,16845763.70532700364093699482769701
328608,39603666252,81.4980480056956033178259869204833264334,16984157.28705001458969025928084797
330624,40300030327,81.6384179688933006441088533173593963298,17122601.56498901800782020635586248
332640,40007470271,81.7654443037608408205796453090989953598,17261024.65171074050524442270683617
334656,39457671307,81.8806437566947777432436117746523007853,17399407.49182777843586746607349737
336672,40640955016,81.9904012351471974179329787738503337616,17537876.27098039347699898854899594
338688,43971662056,82.1004434696120819629718642691417003103,17676574.14789092479527526452575193
340704,41272873894,82.1966131370761970235662789146527269102,17815087.80238652566143357141011798
342720,44455415962,82.2934944077397333082153466145838790312,17953817.50211287472597293055629647
344736,46684376316,82.3886819896282226128608874217378416314,18092689.49236399750822337752495432
346752,47427554950,82.4793537701278684243938512957364890259,18231607.41855637603118190402789446
348768,46717549644,82.5634217367415111625557576704382109111,18370481.47479786424829588692315538
350784,49446390688,82.6473671044393205440423222270443707726,18509520.64266888197302471034449317
352800,47610564513,82.7238267960937477320609691619485698339,18648449.77024173165830893861197434
354816,47643398017,82.7964862613036202778696418071027536341,18787380.90288330016950105473136212
356832,48807487244,82.8673104749922250685033103650568252247,18926382.24507707333766552479052822
358848,47589591153,82.9331732077317282768210257248521869804,19065310.09112982310575120131638541
360864,49692386354,82.9988806435728988156847447234149499517,19204363.69277321977070709391203109
362880,49402014931,83.0613659620874209909331413668456739183,19343400.24925747952979907928537274
364896,51076366303,83.1232438452354489206699934731568368968,19482533.74713082115743019319792750
366912,52278304845,83.1839438050376314729368793704138660819,19621734.89484727034423870093387910
368928,52699842409,83.2426529067224036850120205971791298235,19760959.40051640536312446425095959
370944,54256630327,83.3006994200334253462234074338186039385,19900268.57980316619310208010518432
372960,56957648455,83.3592227960297172854163462355518702665,20039719.06080116418687762634345002
374976,59335351233,83.4177652145999504988550369098018827388,20179288.49046677533750653711146006
376992,60813224039,83.4753980481240060666978460092042340359,20318929.47437665612496293020619350
379008,60883825480,83.5308798481680986215922520884821996905,20458573.83293568422107353282918213
381024,62253982449,83.5854866326322796493041500124798770930,20598282.91945066884526292386833153
383040,65848255179,83.6410816368782088235168395930898535574,20738155.25979549094960736708567414
385056,72722780642,83.7000893980252017570418279495792930260,20878316.41663616702087319417795910
387072,79102380900,83.7616465774840680003736565024596485326,21018722.14200739801432933076498214
389088,93448670796,83.8311375725368353863997230590406023430,21159612.62067580326695225542048236
391104,103880340815,83.9046498093231022875504302654538037382,21300810.89537767865694584306749529
393120,113354299801,83.9808108296415156902246372887415064061,21442263.01767221847330803367562102
395136,120033340651,84.0573034512219798156875882298998370162,21583881.65364337907643036676192200
397152,144116447847,84.1440877129202512125799270484727442392,21726032.11003412343888423845475172
399168,163491654908,84.2366057461157516419173912697202687336,21868549.44213721127064812713544614
401184,158427203767,84.3209306095852246844513577182727260444,22010975.25406114093843474982955800
403200,165496835118,84.4040522534488844166955445935829785699,22153528.04080962013046993184809830
405216,166851513282,84.4832705489562638183449592828883215428,22296104.53802320384149212767254451
407232,178678307671,84.5635418204858036754894959179302094067,22438880.21548081625122137342480511
409248,178659257772,84.6395733424223938128191029721261037711,22581655.58283321691708228890733149
411264,194254820283,84.7179340748477292957052337037202255785,22724674.36147112354658492007348067
413280,199312067531,84.7941416804940086418569634719545799094,22867767.89069499073464872518945216
415296,196061423939,84.8653730791687055073167398327924285987,23010813.59363298678497597275685845
417312,209453158595,84.9377743032657867903515229144933536249,23154051.46559087851815050032484006
419328,213398925331,85.0079826998709338258824007504711098443,23297343.61889375249762822741025083
421344,213492501107,85.0749610795461325493988567615634651660,23440637.04728731267121787413016460
423360,201893210853,85.1355618608544638368987049663877213041,23583768.00019508301268536009375025
425376,217375482757,85.1980839065312817074934772688950530458,23727113.85232051374546905700135753
427392,220755908330,85.2589211241503294441440780672780383898,23870504.58628958890584209762008241
429408,225832872179,85.3186114788991408774890766819812125761,24013961.45201172469473682090471006
431424,241227200229,85.3797555508522971275590766880043536745,24157610.11411066833699102333827139
433440,258522748404,85.4425286680219672746325076060762866975,24301460.17187381947933942303423725
435456,253618246641,85.5015657816717693544197850284651408208,24445254.52213386340345993121847991
437472,254620187304,85.5585013866070915753329058937604668718,24589060.33993020258078989887284404
439488,281800917193,85.6190012058101897088693768643839807066,24733161.15800032385510304599100427
441504,286765766820,85.6780680666998550941622189603143245484,24877312.77221993765202337284275162
443520,310153855703,85.7393423601201551923911077864349339307,25021692.41871955837209241926919490
445536,317688400354,85.7995183924485178671437081429553636608,25166141.87598162588744850722255083
447552,336899932795,85.8607048313549256774936583587179729934,25310762.10401987138553346135952225
449568,392963262344,85.9289415516060292833033738399557696511,25455830.03385159266361969882349341
451584,422170566883,85.9988232225845298597714968345338630319,25601106.48170143131606738031256611
453600,440779902286,86.0683441206378479535673701526424226165,25746508.39016033748802097116353643
455616,460769358090,86.1376051172448485899582138448658716015,25892039.29506826548536748850029885
457632,475705205061,86.2057851805982854500102394856890730088,26037662.98240996886377174455961458
459648,499635929816,86.2740867191571656935520358995661086833,26183429.42153577770686010348992920
461664,520808749422,86.3419997665370208913788873836869217217,26329316.57160045726759162922803735
463680,521974519553,86.4070010620752165558185584134924911414,26475210.22467050471140007739135309
465696,559970892890,86.4736241657231045916414010163255500773,26621308.24461114771454373641666994
467712,595921917085,86.5412999869166598227251330110152042963,26767587.24383577167920172908865126
469728,678760110082,86.6147038396151049531274060222122758697,26914244.80446277013621378569425195
471744,711697198173,86.6878579850018771756161262938862691491,27061040.18242701714563645196197287
473760,708659466230,86.7571909174391806434691868943491074051,27207823.11960698724983203187516492
475776,804525194568,86.8320646380975098146275089985493489336,27354975.07564565446050172896387603
477792,860221984436,86.9080435841648146606435323786710653324,27502321.71962890967630520225402589
479808,923233068448,86.9853682051003388157578051769181947470,27649873.96718094574112373715729585
481824,888171856257,87.0560384458507507959620992513134235201,27797313.60895123798738520873237395
483840,922724699725,87.1259663461337825866214686983044462984,27944864.25454154886150604686070145
485856,1103400932964,87.2053668443715992539158013378633700931,28092934.99774005321941908858906767
487872,1123863285132,87.2819836766317439770217448110756362730,28241059.18397146537730588210485262
489888,1196792694098,87.3593326397601205305638442509219766887,28389366.23496445965740650300871732
491904,1452839779145,87.4479772760719787895458185031807143287,28538237.16586749633648009115621268
493920,1364422081125,87.5265425329010495269373201476539401083,28686925.47619779020404321002714063
495936,1347001430558,87.6001219580609146868282902053659406928,28835576.41265984505439497047591226
497952,1590896927258,87.6824507960437935480604309185715729541,28984711.36851531564007044542484849
499968,1873105475221,87.7737210817223615210808329176650717193,29134321.27738457091103615418867280
501984,1931136454487,87.8621387115389129375482455251145962691,29284019.92647828823161626415014492
504000,2227847638503,87.9578334527106141548787943898122132624,29434134.27570296078303295351673822
506016,2603077300218,88.0621538828935543216798727382152591598,29584701.35317583131853849098571733
508032,2874674234415,88.1692192864111906975221472096612742115,29735557.08217611381228316871611164
510048,3007383866429,88.2733240367758684481170521100269125355,29886544.07404881307107358350538891
512064,3290605988755,88.3792356666373210185137421975398918652,30037792.83195761419236957837150409
514080,3462542391191,88.4828754219783168532836062109086922394,30189189.72240707847715952887483873
516096,3511060552899,88.5808762079223695440177880973345174389,30340627.08434631828568129815250261
518112,3839316899029,88.6809295386486965076820286612050443995,30492324.39490626504021057912204815
520128,4022059196164,88.7787973134806629404091417807156425250,30644156.94815969858266106257728474
522144,4143878474754,88.8731327162276978585397810486227899941,30796076.28492980118679018143429311
524160,4306949573981,88.9650521314590812294510967834443427593,30948107.88213173496468948271785978
526176,4940704885521,89.0637536492604167935634448547592312124,31100538.74904463471497861935828866
528192,5077499034879,89.1586081952405072581503261262112728698,31253049.04872814635858722964958704
530208,5363678461481,89.2524656315624366197184941581901727895,31405718.82347426878352035509930728
532224,5178671069072,89.3376365530572166822391421602205591710,31558286.50631203475891604427961181
534240,5949437371609,89.4296537297734406079128907148215502367,31711257.73452107337003195175513028
536256,6389316883511,89.5223462665934092153098648508727859910,31864436.42616830933477178768255124
538272,6727225469722,89.6139041388855010348077892515701037611,32017765.00725281204461996783301497
540288,7019199231177,89.7036193059343937487454155562523491544,32171217.15873694699212219796409154
542304,7152633351906,89.7896392468838410221637771710611372972,32324724.08098289739948501611086749
544320,7454968648263,89.8741503470973353284213415384130330892,32478351.41446403940722013007034199
546336,7182852313938,89.9511460049983685592329932001925152007,32631870.59875300730737929624250095
548352,7184404942701,90.0242552227031518445899350230161491036,32785390.41166288799749350463096562
550368,6653303141405,90.0888070927768138375231368950689864374,32938686.85600532123008631565590051
552384,5646403851534,90.1414114661224003311416205704326680740,33091506.03563504640265435102262376
554400,5106422924659,90.1873878169796492744259479796864856179,33244032.85637696974509071340668368
556416,5618595848853,90.2363380964113261825592374301438968541,33396837.67666411402576743186637665
558432,5883988430955,90.2858801619657011402896761359855872589,33549776.73186860239107300816526024
560448,5814661935891,90.3332221101200950954788908756458560019,33702681.31529951255996704855350453
562464,6061518831027,90.3809739093829434034051659816993539692,33855706.82651123185265461585186753
564480,6071846049920,90.4272731773655034150115941929308666467,34008737.28877271422185165072996610
566496,6068891541676,90.4721111924837829821930427296866364915,34161766.33545164715463397285847610
568512,6379265451411,90.5177866993516850212747624961205736075,34314940.44799581489057449028051040
570528,6393023717201,90.5621544267059311862260576389519739844,34468120.82653699821014114249016422
572544,6353030562983,90.6049329897981667713439679552954743909,34621282.95324960659515173915816672
574560,6702169884349,90.6487284630669222949030508157517985946,34774600.68148758957333721488797441
576576,6704632680587,90.6912489174277881053324205952443748319,34927919.47828413511247052600830565
578592,7459680720542,90.7371301195992595826114824390014456191,35081548.64954718274408669018531362
580608,7409399249090,90.7813018654782636025090639291914974040,35235158.15007469682103530586653017
582624,7934713219630,90.8271521280184717002339143995652471236,35388966.87476077036222517541131665
584640,9064159826491,90.8778055585665470161893463120588653163,35543162.66180780985803976092311410
586656,9013786945891,90.9264732773219864879254577601757991801,35697342.24031584069001596346930766
588672,9985348008059,90.9785366611035809193225468656033477775,35851819.54041148534029336818675744
590688,10183488432890,91.0297660757473525573553862288282640579,36006353.98853929175922931420431344
592704,10771996663680,91.0820464050887502112008691591733183613,36161051.84119982318256318088458699
594720,11890594958795,91.1376376368821511022585479594365420805,36316037.04485496816936039050908960
596736,12759819404408,91.1950022344839190516935111145453688531,36471227.45111503699703993328751778
598752,13008091666971,91.2512256772816108744332475045157418729,36626473.90503579497082155154529624
600768,13691480038694,91.3081275449810860860464939716200853658,36781869.27902214368464836737095923
602784,12720005267390,91.3590535150456863178396562084687568224,36937050.59585981672351616433255982
